flux_std,flux_range,relative_flux_range,coefficient_of_variation,flux_mad,flux_skew,flux_kurtosis,dominant_period,period_power,period_confidence,num_periods,flare_count,flare_frequency,largest_flare,flare_strength,dip_count,largest_dip_depth,tic_id
1.6300169515136647,138.62090675353,132.7303761047544,1.560751318819551,0.0013848999999999667,56.55421534837898,3996.0525918752473,305.1681435324188,0.006370191316830943,6.624470914796387e-05,4766,5,0.0003022609116189094,137.62115,84.42927533496041,0,0.0,35021058
0.020265829516138072,0.86249265,0.8602097314626505,0.02021218820351105,0.001299799999999962,3.2356028010958666,198.84562187166742,0.0017364721748172193,0.0800180599598218,0.0029112604959861173,1622,35,0.005220763723150358,0.36085429999999996,17.806046365516135,2,0.50163835,35028471
0.02892380665071655,2.7554330875,2.757140183123505,0.028941726049294045,0.0014728299999999805,-15.527328178584197,1237.1415875130467,6.649816977223439,0.0015346516348657665,6.57770270037274e-05,9667,5,0.00015222090297439646,1.7581701,60.78626237658257,19,0.9972629875,350475239
0.1933913367756189,19.122085517800002,18.96552293872902,0.1918079401096333,0.0014469000000000287,63.65801001931343,5843.22620162224,403.6094561018782,0.007063583060373865,0.00012121991117920887,4436,22,0.001660001509092281,18.122793,93.71046967334871,24,0.9992925178,35062784
0.011253290925893588,0.4891706400000001,0.48931670895757823,0.011256651218479564,0.0005132000000001025,-41.624772340576406,1742.3846560105806,0.003474211438907847,0.002666695752870657,0.00010655887503638677,3129,0,0.0,0.0,0.0,2,0.48575544000000004,35062897
0.01794724345602106,0.53037993,0.5319057540075259,0.017998875000476578,0.0018629000000000007,-14.230977639070737,325.5795581715688,0.003470833288966086,0.0682205840452324,0.002559866872901386,1188,0,0.0,0.0,0.0,28,0.49173373,35062961
0.013059451884122027,0.5842310000000001,0.5838542811713302,0.013051031000230456,0.001159799999999933,-25.251186011211185,951.449906326631,0.003473322069014384,0.03091976790888754,0.0012070174535709116,1464,11,0.0031241124680488497,0.11222390000000004,8.593308585672295,2,0.4720071,35088534
0.2181189426751489,2.7165831000000003,2.5822645791823424,0.20733428685422536,0.001229900000000006,5.514608236607875,33.68170678976425,0.0034734109229759614,0.15257916462848112,0.005407425088878212,990,9,0.0025560920193126954,2.2027445,10.098822564350193,0,0.0,35091182
0.04510087260935375,2.43943513144,2.443548661709254,0.0451769245618149,0.000765140000000053,-10.590593026606738,383.50418691580535,0.0034743444466348154,0.0035735038684866975,0.00014092725450022192,3649,7,0.000526711813393529,1.4402144,31.933182589937406,16,0.99922073144,363574007
0.0032956935602317136,1.0230919420719147,1.0231312808318842,0.003295820282467094,0.0013158917427064099,-69.19873171364387,12891.44129630553,4.011989682624898,0.08160688956198553,1.8032664130087354e-06,64088,15,5.939112221505129e-05,0.3295966386795044,100.00827827461335,9,0.6934953033924103,366659915
0.01606808186637512,1.97733606,1.977877000953223,0.01607247762069179,0.0010175499999999227,-11.65867063785902,2252.8708055191482,170.70144626254566,0.0027204174531172006,0.00011356082180473015,6884,2,8.71763577717723e-05,1.0298672,64.09397266982764,11,0.94746886,366660744
0.03382902719949966,4.2250888515,4.225627109732112,0.0338333368727431,0.0019935299999999656,27.408048080582986,3649.5362270037162,4.172917673753695,0.0008934414451992132,3.8420868054463245e-05,7806,4,0.0001517565824417634,3.2271146999999996,95.39484186077127,9,0.9979741515,366681600
0.004479423508180628,0.056832000000000105,0.056826024672214114,0.004478952540701855,0.002626840000000019,0.24835937532910654,2.601646127624358,0.0011576114630396585,0.011096994782445767,0.00044266066411485615,4060,75,0.0070165590794274485,0.033363800000000055,7.4482352336341515,54,0.02346820000000005,366683035
0.016452317585561493,1.523682179,1.5240678887858672,0.016456482377918066,0.0009550500000000128,-39.45271217064124,2367.0905029987725,138.49362613924262,0.0038167518574560287,0.00015283968982415428,7527,5,0.0002175047851052723,0.5419189,32.938757544747766,8,0.981763279,366697134
0.02672547840454685,2.2799803489999997,2.2800840569642644,0.026726694048778414,0.001835759999999964,-5.883370801793578,1114.5341806722881,349.53153256180315,0.002251020960975453,7.356288574612659e-05,4203,7,0.0004966300106420716,1.2804433999999998,47.91096273816957,8,0.999536949,366698806
0.013411704366174929,0.8099463199999999,0.8086960578936924,0.013391001579661834,0.0020234000000000085,-3.7404037618631296,446.52644215898124,17.163187070210856,0.04909945001100771,0.0005343804976059163,5763,60,0.004458646057813777,0.2690836999999999,20.06334859860497,17,0.54086262,366711151
0.014547335587627861,0.7711805,0.7723528973805476,0.014569451367444496,0.002612399999999959,-3.2492872430251842,227.41354582668225,16.355508818712146,0.07878660829216537,0.0008216036187703104,5800,23,0.0017091476554952814,0.3041902000000001,20.910372086191927,75,0.46699029999999997,366721504
0.012238963104015402,0.49785753999999993,0.4982733539972167,0.012249185169086605,0.0007807499999999967,-33.3313584859695,1272.526283513577,0.003470743487154836,0.014300873967933822,0.000563257366617261,1720,0,0.0,0.0,0.0,13,0.48879163999999997,366722161
